,parameter,fraction,units,method_speciation,num_decimal_places,class,class_type,trout_class,spatial_extent,sampling_period,sampling_period_units,strata,type,use,water_type,pollutant,standard_type,narrative,wqs_threshold,statistic,min_n,block,direction,threshold,threshold_units,summarize_rows,summarize_rows_operator,num_rows_to_summarize,aggregate_parameter,wqs_75p_threshold_formula,wqs_75p_threshold
4702,pfos,total,ug/l,none,0,i(ts),saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4703,pfos,total,ug/l,none,0,sb,saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4704,pfos,total,ug/l,none,0,sb(t),saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4705,pfos,total,ug/l,none,0,sb(ts),saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4706,pfos,total,ug/l,none,0,sb,saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4707,pfos,total,ug/l,none,0,sb(t),saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4708,pfos,total,ug/l,none,0,sb(ts),saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4709,pfos,total,ug/l,none,0,sa,saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4710,pfos,total,ug/l,none,0,sa(t),saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4711,pfos,total,ug/l,none,0,sa(ts),saline,all,nys,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4712,pfos,total,ug/l,none,0,sa,saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4713,pfos,total,ug/l,none,0,sa(t),saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4714,pfos,total,ug/l,none,0,sa(ts),saline,all,great_lakes,January-December,month,none,aquatic_chronic,fishing,pond,TRUE,guidance_value,41 ppb (ug/L),none,none,1,single,<=,41,ug/l,FALSE,NA,1,NA,NA,NA
4715,1_4_dioxane,total,ug/l,none,2,a,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4716,1_4_dioxane,total,ug/l,none,2,a(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4717,1_4_dioxane,total,ug/l,none,2,a(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4718,1_4_dioxane,total,ug/l,none,2,a,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4719,1_4_dioxane,total,ug/l,none,2,a(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4720,1_4_dioxane,total,ug/l,none,2,a(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4721,1_4_dioxane,total,ug/l,none,2,a-special,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4722,1_4_dioxane,total,ug/l,none,2,a-special(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4723,1_4_dioxane,total,ug/l,none,2,a-special(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4724,1_4_dioxane,total,ug/l,none,2,a-special,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4725,1_4_dioxane,total,ug/l,none,2,a-special(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4726,1_4_dioxane,total,ug/l,none,2,a-special(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4727,1_4_dioxane,total,ug/l,none,2,aa,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4728,1_4_dioxane,total,ug/l,none,2,aa(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4729,1_4_dioxane,total,ug/l,none,2,aa(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4730,1_4_dioxane,total,ug/l,none,2,aa,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4731,1_4_dioxane,total,ug/l,none,2,aa(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4732,1_4_dioxane,total,ug/l,none,2,aa(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4733,1_4_dioxane,total,ug/l,none,2,aa-special,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4734,1_4_dioxane,total,ug/l,none,2,aa-special(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4735,1_4_dioxane,total,ug/l,none,2,aa-special(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4736,1_4_dioxane,total,ug/l,none,2,aa-special,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4737,1_4_dioxane,total,ug/l,none,2,aa-special(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4738,1_4_dioxane,total,ug/l,none,2,aa-special(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,flow,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4739,1_4_dioxane,total,ug/l,none,2,a,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4740,1_4_dioxane,total,ug/l,none,2,a(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4741,1_4_dioxane,total,ug/l,none,2,a(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4742,1_4_dioxane,total,ug/l,none,2,a,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4743,1_4_dioxane,total,ug/l,none,2,a(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4744,1_4_dioxane,total,ug/l,none,2,a(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4745,1_4_dioxane,total,ug/l,none,2,a-special,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4746,1_4_dioxane,total,ug/l,none,2,a-special(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4747,1_4_dioxane,total,ug/l,none,2,a-special(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4748,1_4_dioxane,total,ug/l,none,2,a-special,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4749,1_4_dioxane,total,ug/l,none,2,a-special(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4750,1_4_dioxane,total,ug/l,none,2,a-special(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4751,1_4_dioxane,total,ug/l,none,2,aa,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4752,1_4_dioxane,total,ug/l,none,2,aa(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4753,1_4_dioxane,total,ug/l,none,2,aa(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4754,1_4_dioxane,total,ug/l,none,2,aa,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4755,1_4_dioxane,total,ug/l,none,2,aa(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4756,1_4_dioxane,total,ug/l,none,2,aa(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4757,1_4_dioxane,total,ug/l,none,2,aa-special,fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4758,1_4_dioxane,total,ug/l,none,2,aa-special(t),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4759,1_4_dioxane,total,ug/l,none,2,aa-special(ts),fresh,all,nys,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4760,1_4_dioxane,total,ug/l,none,2,aa-special,fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4761,1_4_dioxane,total,ug/l,none,2,aa-special(t),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4762,1_4_dioxane,total,ug/l,none,2,aa-special(ts),fresh,all,great_lakes,January-December,month,none,health_water-source,source of water supply,pond,TRUE,guidance_value,0.35 ppb (ug/L),none,none,1,single,<=,0.35,ug/l,FALSE,NA,1,NA,NA,NA
4763,1_4_dioxane,total,ug/l,none,0,d,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4764,1_4_dioxane,total,ug/l,none,0,d,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4765,1_4_dioxane,total,ug/l,none,0,c,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4766,1_4_dioxane,total,ug/l,none,0,c(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4767,1_4_dioxane,total,ug/l,none,0,c(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4768,1_4_dioxane,total,ug/l,none,0,c,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4769,1_4_dioxane,total,ug/l,none,0,c(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4770,1_4_dioxane,total,ug/l,none,0,c(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4771,1_4_dioxane,total,ug/l,none,0,b,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4772,1_4_dioxane,total,ug/l,none,0,b(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4773,1_4_dioxane,total,ug/l,none,0,b(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4774,1_4_dioxane,total,ug/l,none,0,b,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4775,1_4_dioxane,total,ug/l,none,0,b(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4776,1_4_dioxane,total,ug/l,none,0,b(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4777,1_4_dioxane,total,ug/l,none,0,a,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4778,1_4_dioxane,total,ug/l,none,0,a(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4779,1_4_dioxane,total,ug/l,none,0,a(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4780,1_4_dioxane,total,ug/l,none,0,a,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4781,1_4_dioxane,total,ug/l,none,0,a(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4782,1_4_dioxane,total,ug/l,none,0,a(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4783,1_4_dioxane,total,ug/l,none,0,a-special,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4784,1_4_dioxane,total,ug/l,none,0,a-special(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4785,1_4_dioxane,total,ug/l,none,0,a-special(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4786,1_4_dioxane,total,ug/l,none,0,a-special,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4787,1_4_dioxane,total,ug/l,none,0,a-special(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4788,1_4_dioxane,total,ug/l,none,0,a-special(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4789,1_4_dioxane,total,ug/l,none,0,aa,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4790,1_4_dioxane,total,ug/l,none,0,aa(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4791,1_4_dioxane,total,ug/l,none,0,aa(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4792,1_4_dioxane,total,ug/l,none,0,aa,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4793,1_4_dioxane,total,ug/l,none,0,aa(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4794,1_4_dioxane,total,ug/l,none,0,aa(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4795,1_4_dioxane,total,ug/l,none,0,aa-special,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4796,1_4_dioxane,total,ug/l,none,0,aa-special(t),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4797,1_4_dioxane,total,ug/l,none,0,aa-special(ts),fresh,all,nys,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4798,1_4_dioxane,total,ug/l,none,0,aa-special,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4799,1_4_dioxane,total,ug/l,none,0,aa-special(t),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4800,1_4_dioxane,total,ug/l,none,0,aa-special(ts),fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,flow,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4801,1_4_dioxane,total,ug/l,none,0,d,fresh,all,nys,January-December,month,none,aquatic_acute,fishing,pond,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
4802,1_4_dioxane,total,ug/l,none,0,d,fresh,all,great_lakes,January-December,month,none,aquatic_acute,fishing,pond,TRUE,guidance_value,"160,000 ppb (ug/L)",none,none,1,single,<=,160000,ug/l,FALSE,NA,1,NA,NA,NA
